,0,1,1 2,10,100,12,15,16,2,20,24,25,3,30,4,5,5 star,50,6,7,8,9,able,absolutely,according,acid,actual,actually,add,add little,added,adding,addition,afternoon,aftertaste,ago,air,almond,almonds,alternative,amazing,amazon,apart,apple,appreciate,aroma,arrived,artificial,ate,available,average,avoid,away,awesome,awful,b,baby,bad,bag,bags,bake,baked,baking,balance,banana,bar,barilla,bars,base,based,basically,basket,batch,bean,beans,beat,beef,believe,bell,benefit,berry,best,better,beverage,big,bit,bite,bitter,bitterness,black,black tea,bland,blend,blood,blueberry,bob,bob red,body,boil,bold,boost,bottle,bought,bowl,box,bran,brand,brands,bread,break,breakfast,brew,brewed,brewing,bring,broken,brown,brown rice,brown sugar,brownie,bulk,butter,buy,buying,c,caffeine,cake,called,calorie,calories,came,candy,candy bar,cane,canned,caramel,carb,carbs,care,carry,case,cashew,cause,cereal,certainly,chai,chance,change,cheap,cheaper,check,cheddar,cheese,chemical,cherry,chew,chewy,chicken,child,chili,chip,chipotle,chips,chocolate,chocolate chip,chocolate flavor,choice,cholesterol,choose,chunk,cinnamon,claim,clean,close,cocoa,coconut,coconut oil,coffee,coffee flavor,cold,color,combination,come,coming,company,compare,compared,comparison,complaint,completely,consider,consistency,contain,container,contains,content,continue,control,convenience,convenient,cook,cooked,cookie,cookies,cooking,cooky,cool,corn,corn syrup,cost,count,couple,course,cracker,crackers,craving,cream,creamer,creamy,crisp,crispy,crunch,crunchy,crust,crystal,crystal light,cup,cup coffee,cup tea,cups,curry,customer,cut,daily,dairy,dark,dark chocolate,dark roast,date,daughter,day,days,deal,decaf,decent,decided,decided try,definitely,delicious,description,dessert,did,did like,diet,difference,different,difficult,dinner,direction,disappointed,discovered,dish,dissolve,doe,doe taste,dog,doing,dollar,double,dr,drank,dressing,dried,drink,drinker,drinking,drinks,drop,dry,e,earl,earl grey,easier,easily,easy,easy make,eat,eaten,eating,effect,egg,end,energy,energy drink,enjoy,enjoyed,entire,especially,espresso,exactly,excellent,excited,expect,expected,expecting,expensive,experience,expiration,expiration date,extra,extract,extremely,fact,fairly,fall,family,fan,fantastic,far,fast,fat,favorite,feel,feel like,feeling,felt,fiber,filled,filling,filter,finding,fine,finish,finished,fish,fit,flavor,flavor good,flavor like,flavored,flavored coffee,flavorful,flavoring,flavors,flavour,flax,flour,food,foods,form,formula,forward,free,french,french roast,fresh,freshness,fridge,friend,fructose,fruit,fruity,fudge,fun,future,g,garlic,gave,generally,getting,gf,gift,ginger,given,giving,glad,glass,gluten,gluten free,going,gone,good,good flavor,good price,good product,good taste,got,gourmet,grab,graham,grain,gram,granola,great,great flavor,great price,great product,great taste,great tasting,green,green tea,grey,grind,grocery,grocery store,ground,guess,gum,hair,half,hand,handy,happy,hard,hate,having,health,healthier,healthy,heat,heavy,help,herbal,high,high quality,higher,highly,highly recommend,highly recommended,hint,hit,hold,home,homemade,honestly,honey,hope,hot,hot chocolate,hot sauce,hot water,hour,house,huge,husband,ice,ice cream,iced,iced tea,idea,imagine,important,impressed,included,including,individual,individually,information,ingredient,ingredient list,ingredients,inside,instant,instant coffee,instead,intake,interesting,issue,item,jar,jasmine,jerky,juice,just,just like,just right,k,k cup,k cups,keurig,kick,kid,kids,kind,kitchen,know,label,lack,large,larger,later,layer,leaf,leave,left,lemon,lemonade,let,level,licorice,lid,life,light,lighter,lightly,like,like coffee,like taste,liked,likely,lime,line,lipton,liquid,list,listed,little,little bit,live,loaded,local,long,long time,longer,look,look like,looked,looking,lot,love,loved,lover,low,lower,lunch,mac,machine,main,make,make good,make great,make sure,maker,making,mango,maple,market,matter,maybe,meal,mean,meat,medium,medium roast,melt,mess,mg,microwave,mild,milk,milk chocolate,mind,mini,mint,minute,minutes,mio,mix,mixed,mixture,moist,mom,money,month,morning,mountain,mouth,mug,n,natural,naturally,nature,nearly,need,needed,new,newman,nice,nicely,night,non,noodle,noodles,normal,normally,note,notice,noticed,number,nut,nutrition,nutritional,nutritious,nuts,nutty,oat,oatmeal,oats,odd,offer,office,oh,oil,ok,okay,old,olive,olive oil,ones,onion,online,open,opened,opening,opinion,option,orange,order,ordered,ordering,organic,original,ounce,overall,overly,overly sweet,overpowering,oz,pack,package,packaged,packaging,packed,packet,pancake,pantry,paper,particular,particularly,past,pasta,pay,peach,peanut,peanut butter,people,pepper,peppermint,perfect,perfectly,person,personally,pick,picky,piece,pieces,pizza,place,plain,plan,plastic,pleasant,pleasantly,pleasantly surprised,pleased,plenty,plus,pod,point,pomegranate,pop,popcorn,portion,possible,pot,potato,pouch,pound,pour,powder,powdered,pre,prefer,prepare,prepared,pretty,pretty good,price,priced,pricey,probably,problem,process,processed,produce,product,products,program,protein,pudding,pumpkin,purchase,purchased,purchasing,pure,putting,quaker,quality,quick,quickly,quinoa,quite,raisin,raspberry,rating,raw,read,reading,ready,real,really,really good,really like,really liked,reason,received,recently,recipe,recommend,recommended,red,refreshing,regular,regularly,relatively,remember,reminds,remove,replacement,rest,result,review,reviewer,rice,rich,right,roast,roasted,room,run,said,salad,sale,salt,salty,sample,sandwich,satisfied,satisfying,saturated,sauce,save,saw,say,saying,school,sea,sea salt,sealed,seasoning,second,seed,seeds,seen,sell,serve,served,serving,serving size,set,shake,shape,share,shelf,shipping,shop,short,shot,similar,simple,simply,single,sip,sit,sitting,size,sized,skin,slice,slight,slightly,small,smaller,smell,smooth,snack,snacks,soda,sodium,soft,sold,solid,somewhat,son,soon,sort,soup,sour,source,soy,spaghetti,special,spice,spicy,splenda,spoon,spread,squeeze,stale,stand,standard,staple,star,starbucks,stars,start,started,state,stay,stevia,stick,stir,stock,stomach,stop,store,stores,stove,strange,strawberry,strength,strong,stronger,stuff,style,subscribe,subscribe save,substitute,subtle,sugar,sugar free,sugary,suggest,summer,sunflower,super,supposed,sure,surprised,sweet,sweetened,sweetener,sweeter,sweetness,switch,syrup,tablespoon,taco,taking,tart,taste,taste better,taste good,taste great,taste just,taste like,taste texture,tasted,tasted like,tasting,tasty,tea,tea bag,tea flavor,teas,teaspoon,teeth,tell,temperature,tend,term,test,texture,thank,thanks,thing,things,think,thinking,thought,throw,time,tin,tiny,today,told,tomato,took,tooth,total,totally,touch,traditional,treat,tried,true,truly,try,trying,tuna,turn,turned,twice,type,typical,unfortunately,unique,unless,unlike,update,use,used,using,usual,usually,value,vanilla,variety,various,vegan,vegetable,veggie,version,vinegar,vitamin,wait,want,wanted,warm,waste,watch,water,way,weak,week,weight,weird,went,wheat,white,wife,wish,wonderful,word,work,worked,world,worth,wow,wrapped,wrong,year,year ago,year old,years,yes,yogurt,yum,yummy,zero
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0205,0.0000,0.0000,0.0305,0.0016,0.0004,0.0015,0.0000,0.0004,0.0186,0.0000,0.0188,0.0000,0.1172,0.0000,0.0020,0.0000,0.0023,0.0222,0.0017,0.0000,0.0391,0.0125,0.0093,0.0000,0.0071,0.0000,0.0000,0.0000,0.0000,0.0175,0.0034,0.0462,0.0000,0.0000,0.0275,0.0000,0.0000,0.0103,0.0000,0.0000,0.0000,0.0272,0.0792,0.0000,0.0000,0.0168,0.0000,0.0381,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0501,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0161,0.0174,0.0000,0.0490,0.0000,0.0001,0.0104,0.0180,0.0006,0.0049,0.0011,0.0000,0.0000,0.0005,0.0000,0.0210,0.0002,0.0000,0.0000,0.0000,0.0000,0.0294,0.0000,0.0000,0.0000,0.0483,0.0287,0.0000,0.0019,0.0000,0.0320,0.0058,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0451,0.0000,0.0113,0.0051,0.0000,0.0004,0.0000,0.0116,0.0228,0.0000,0.0396,0.0000,0.0000,0.0000,0.0645,0.0000,0.0000,0.0000,0.0509,0.0221,0.0375,0.0000,0.0039,0.0000,0.0292,0.0000,0.0130,0.0963,0.0061,0.0010,0.0110,0.0000,0.0000,0.0289,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0001,0.0066,0.0043,0.0014,0.0000,0.0000,0.0000,0.0016,0.0000,0.0300,0.0302,0.0001,0.0456,0.0000,0.1352,0.0128,0.0597,0.0099,0.0155,0.0151,0.0000,0.0006,0.0240,0.0728,0.0495,0.0240,0.0839,0.0476,0.0408,0.0331,0.0018,0.0204,0.0000,0.0000,0.0040,0.0000,0.0057,0.0337,0.0054,0.0210,0.0084,0.0294,0.0001,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000,0.0000,0.0273,0.0210,0.0002,0.0000,0.0000,0.0000,0.0000,0.0046,0.0456,0.0176,0.0149,0.0000,0.0000,0.0000,0.0060,0.0127,0.0019,0.0111,0.0000,0.0000,0.0424,0.0259,0.0000,0.0082,0.0001,0.0293,0.0000,0.0146,0.0000,0.0346,0.0156,0.0171,0.0463,0.0000,0.0000,0.1065,0.0202,0.0103,0.0001,0.1338,0.0000,0.0010,0.0005,0.0000,0.0004,0.0250,0.0000,0.0000,0.0053,0.0000,0.0000,0.0135,0.0000,0.0000,0.0098,0.0226,0.0000,0.0000,0.0196,0.0237,0.0585,0.0000,0.0041,0.0305,0.0041,0.0001,0.0000,0.0061,0.0000,0.0000,0.0631,0.0012,0.0001,0.0004,0.0000,0.0250,0.1021,0.0002,0.0247,0.0000,0.0000,0.0005,0.0122,0.0078,0.0083,0.0112,0.0002,0.0262,0.0410,0.0000,0.0000,0.0002,0.0037,0.0029,0.0144,0.0540,0.0015,0.0001,0.0051,0.0000,0.0019,0.0008,0.0029,0.0052,0.0021,0.0000,0.0026,0.0832,0.0000,0.0002,0.0000,0.0034,0.0346,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000,0.0000,0.0157,0.0000,0.0048,0.0318,0.0615,0.0587,0.0120,0.0428,0.0000,0.0000,0.0000,0.0000,0.0057,0.0420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000,0.0793,0.0063,0.0000,0.0819,0.0000,0.0000,0.0000,0.0092,0.0062,0.0000,0.0114,0.0000,0.0000,0.0058,0.0090,0.0572,0.0000,0.0000,0.3316,0.0000,0.0126,0.0000,0.0000,0.0000,0.0309,0.0000,0.0000,0.0187,0.0000,0.0000,0.3985,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0114,0.0000,0.0000,0.0062,0.0058,0.0000,0.1609,0.0136,0.0010,0.0291,0.0660,0.0000,0.0004,0.0103,0.0006,0.0218,0.0000,0.0182,0.0000,0.0061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0121,0.0001,0.0000,0.0121,0.0000,0.0303,0.0000,0.0000,0.0000,0.0000,0.0008,0.0006,0.0066,0.0000,0.0003,0.0000,0.0008,0.0002,0.0288,0.0035,0.0161,0.0631,0.0045,0.0380,0.0260,0.0000,0.0000,0.1314,0.0091,0.0131,0.0212,0.0000,0.0000,0.0648,0.0000,0.0068,0.1005,0.1001,0.0001,0.0000,0.0000,0.0009,0.0258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,0.0330,0.0775,0.0390,0.0000,0.0314,0.0003,0.0000,0.0000,0.0000,0.0141,0.0017,0.0000,0.0076,0.0129,0.0000,0.0018,0.0558,0.0217,0.0000,0.0000,0.0624,0.0000,0.0000,0.0017,0.0001,0.0000,0.0556,0.0000,0.0634,0.0305,0.0013,0.0146,0.0000,0.0001,0.0000,0.0102,0.0001,0.0000,0.0532,0.0425,0.0000,0.0000,0.0613,0.0099,0.0103,0.0450,0.0000,0.0267,0.0044,0.0000,0.0000,0.0000,0.0000,0.0145,0.0000,0.0000,0.0000,0.0000,0.0466,0.0000,0.0000,0.0322,0.0023,0.0101,0.0079,0.0136,0.0045,0.0000,0.0000,0.0000,0.0158,0.0000,0.0003,0.0002,0.0027,0.0000,0.0149,0.0000,0.0000,0.0010,0.0010,0.0000,0.0005,0.0004,0.0087,0.0019,0.0111,0.0081,0.0373,0.0000,0.0000,0.0000,0.0002,0.0000,0.0702,0.0000,0.0000,0.0000,0.0841,0.0085,0.1112,0.0000,0.0057,0.0015,0.0055,0.0113,0.0000,0.0000,0.0082,0.0098,0.0183,0.0015,0.0425,0.0001,0.0000,0.0729,0.0078,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0357,0.0000,0.0000,0.0000,0.0000,0.0186,0.0002,0.0000,0.0000,0.0000,0.0000,0.0191,0.0643,0.0327,0.0001,0.0230,0.0003,0.0000,0.0000,0.1086,0.0338,0.0013,0.0000,0.0018,0.0634,0.0000,0.0000,0.0001,0.0019,0.0000,0.0515,0.0181,0.0841,0.0071,0.0579,0.0000,0.0103,0.0000,0.0018,0.0057,0.0061,0.0000,0.0105,0.0000,0.0000,0.0000,0.1070,0.0007,0.0029,0.0000,0.0000,0.0003,0.0055,0.0000,0.0000,0.0001,0.0001,0.0000,0.0095,0.0000,0.0092,0.0664,0.0000,0.0019,0.0009,0.0764,0.0029,0.0590,0.0000,0.0173,0.0000,0.0008,0.0000,0.0001,0.0080,0.0000,0.0029,0.0000,0.0000,0.0000,0.0237,0.0179,0.0000,0.0223,0.0328,0.0091,0.0029,0.0000,0.0013,0.0078,0.0006,0.0005,0.1193,0.0371,0.0069,0.0000,4.0559,0.1297,0.0231,0.0251,0.0000,0.0064,0.0747,0.0208,0.0403,0.0060,0.0016,0.0000,0.0000,0.0039,0.0075,0.0196,0.0526,0.0000,0.0000,0.0495,0.0000,0.0062,0.0072,0.0000,0.0148,0.0386,0.0000,0.0000,0.0000,0.0407,0.0531,0.0000,0.0190,0.0494,0.0670,0.0001,0.0000,0.0022,0.0092,0.0069,0.0000,0.0000,0.0162,0.0073,0.0385,0.0582,0.0830,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0058,0.0000,0.0000,0.0000,0.0005,0.0090,0.0000,0.0130,0.0000,0.0000,0.0000,0.0007,0.0002,0.0895,0.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0126,0.0330,0.0010,0.0000,0.0013,0.0556,0.0001,0.0003,0.0000,0.0000,0.0434,0.0011,0.0000,0.0450,0.0407,0.0399,0.0027,0.0000,0.0648,0.0163,0.0200,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0185,0.0288,0.0080,0.0472,0.0000,0.0002,0.0000,0.0000,0.0176,0.0000,0.0000,0.0327,0.0110,0.0000,0.0004,0.0000,0.0000,0.0000,0.0158,0.0300,0.0000,0.0000,0.0000,0.0000,0.0560,0.0010,0.0000,0.0000,0.0008,0.0420,0.0000,0.0000,0.0656,0.0000,0.0004,0.0064,0.0018,0.0000,0.0128,0.0225,0.0038,0.0000,0.0028,0.0004,0.0004,0.0001,0.0000,0.0099,0.0003,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0184,0.0072,0.0000,0.0136,0.0012,0.0000,0.0142,0.0012,0.0050,0.0000,0.0000,0.0272,0.0000,0.0937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0036,0.0000,0.0003,0.0722,0.0028,0.0000,0.0000,0.0000,0.0055,0.0014,0.0028,0.0000,0.0082,0.0029,0.0000,0.0126,0.0058,0.0375,0.0553,0.0043,0.1013,0.0218,0.0284,0.0000,0.0227,0.0000,0.0084,0.0209,0.0069,0.0151,0.0131,0.0000,0.0000,0.0049,0.0002,0.0000,0.0080,0.0336,0.0123,0.0335,0.0569,0.0634,0.0000,0.0177,0.0000,0.0000,0.0159,0.0001,0.0088,0.0000,0.0131,0.0253,0.0054,0.0094,0.1173,0.0855,0.0016,0.0010,0.0113,0.0000,0.0008,0.0072,0.0000,0.0000,0.0000,0.0198,0.0000,0.0861,0.0214,0.0025,0.0134,0.0166,0.0000,0.0000,0.0006,0.1716,0.0000,0.0002,0.0182,0.0000,0.0000,0.0161,0.0000,0.0000,0.0274,0.0124,0.0035,0.0003,0.0011,0.0022,0.0767,0.0000,0.0000,0.0055,0.0335,0.0000,0.0000,0.0026,0.0227,0.0000,0.0000,0.0000,0.0001
1,0.0000,0.0000,0.0000,0.0048,0.0000,0.0139,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0450,0.0283,0.0167,0.0177,0.0000,0.0237,0.0000,0.0346,0.0177,0.0049,0.0674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0315,0.0239,0.0215,0.0164,0.0266,0.0078,0.0000,0.0000,0.0118,0.0040,0.0113,0.0000,0.0000,0.0075,0.1556,0.0000,0.0000,0.0000,0.0037,0.0041,0.0000,0.0000,0.0067,0.0000,0.0000,0.0000,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0349,0.0000,0.0000,0.0000,0.1782,0.0573,0.0156,0.0000,0.0162,0.0000,0.0000,0.0000,0.0012,0.0000,0.0148,0.0280,0.0000,0.0000,0.3084,0.0774,0.0699,0.0000,0.0084,0.4190,0.0000,0.0019,0.0000,0.0000,0.0292,0.0000,0.3960,0.0000,0.0000,0.0361,0.0000,0.0000,0.0000,0.1121,0.0481,0.0000,0.0023,0.0839,0.2156,0.0499,0.0782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0424,0.0000,0.0959,0.0000,0.0097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0184,0.0000,0.0000,0.0211,0.0062,0.0372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0761,0.0000,0.0000,0.0000,0.0060,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000,4.6652,0.1771,0.0000,0.0000,0.0000,0.0303,0.0000,0.0311,0.0000,0.0196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000,0.0257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.0000,0.0270,0.0107,0.0000,0.0250,0.0000,0.0000,0.0000,0.0335,0.1058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1487,0.2572,0.0000,0.0001,0.0000,0.0047,0.0000,0.0000,0.0000,0.2379,0.0000,0.1798,0.0000,0.0000,0.0000,0.0000,0.0000,0.1856,0.0000,0.0000,0.0000,0.0810,0.0000,0.0013,0.0114,0.0011,0.0000,0.0000,0.0188,0.0433,0.0000,0.0000,0.0000,0.0202,0.0113,0.0000,0.0000,0.0812,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0164,0.0000,0.0000,0.0305,0.1399,0.0989,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0319,0.0000,0.0000,0.1577,0.0346,0.0000,0.0087,0.1613,0.0013,0.0477,0.0000,0.0294,0.0199,0.0000,0.0331,0.0165,0.0000,0.0000,0.0591,0.0000,0.0000,0.0125,0.0000,0.0000,0.0000,0.0397,0.0000,0.0508,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0446,0.0110,0.0334,0.0219,0.0000,0.0000,0.0022,0.0339,0.0000,0.0000,0.3056,0.2694,0.0685,0.0097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0225,0.0000,0.2042,0.1035,0.0011,0.0000,0.0000,0.0394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0109,0.0000,0.0000,0.0307,0.0238,0.0038,0.0000,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0132,0.0000,0.0373,0.0000,0.0000,0.0000,0.0000,0.0131,0.0501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,0.0000,0.0001,0.0095,0.0000,0.0000,0.1401,0.0000,0.0000,0.1907,0.0426,0.0000,0.0000,0.0041,0.0263,0.0000,0.0337,0.0000,0.0000,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,0.0000,0.0074,0.0004,0.0000,0.0259,0.0134,0.0000,0.0166,0.0371,0.0000,0.0000,0.0000,0.0174,0.0006,0.0001,0.0000,0.0216,0.0000,0.0932,0.0000,0.0779,0.0098,0.0000,0.0374,0.0000,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1493,0.1714,0.0226,0.0000,0.0000,0.0187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0101,0.0000,0.0000,0.0000,0.0000,0.0004,0.1812,0.0289,0.0000,0.0000,0.0339,0.0044,0.0251,0.0000,0.0000,0.0000,0.0021,0.0145,0.0000,0.0000,0.0000,0.0134,0.0000,0.0000,0.0189,0.0064,0.0000,0.0105,0.0212,0.0660,0.0764,0.0000,0.0275,0.2380,0.0000,0.0210,0.0105,0.0000,0.0101,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0102,0.0000,0.0000,0.0000,0.0008,0.0000,0.0000,0.1176,0.0040,0.0015,0.0000,0.0320,0.0206,0.0000,0.0000,0.0000,0.1224,0.0000,0.0097,0.0000,0.0000,0.0000,0.1314,0.0364,0.0000,0.0000,0.0339,0.0252,0.0000,0.0000,0.0274,0.0000,0.2170,0.1396,0.0000,0.0000,0.0000,0.0000,0.0321,0.0418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0510,0.0124,0.2251,0.1312,0.0000,0.0315,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0252,0.0123,0.0002,0.0135,0.0057,0.0088,0.0000,0.0000,0.0227,0.0546,0.0000,0.0000,0.0005,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0212,0.0000,0.0000,0.0000,0.0000,0.0196,0.0366,0.0000,0.0000,0.0181,0.0000,0.0165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0121,0.0235,0.0013,0.0000,0.0000,0.0383,0.0156,0.0000,0.0000,0.0147,0.0006,0.0010,0.0000,0.0148,0.0338,0.0120,0.0000,0.0000,0.0387,0.0000,0.0000,0.0000,0.0000,0.0009,0.0097,0.0173,0.0187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0360,0.0000,0.0020,0.0479,0.0230,0.0002,0.0145,0.0000,0.0033,0.0000,0.0000,0.0000,0.0268,0.0000,0.0000,0.0297,0.0169,0.0284,0.0225,0.0000,0.0000,0.0000,0.1616,0.0029,0.0000,0.0000,0.0000,0.0000,0.0072,0.0940,0.0000,0.0000,0.0065,0.0191,0.0000,0.0000,0.0231,0.0782,0.0000,0.0000,0.0126,0.0000,0.0003,0.0077,0.0000,0.0017,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0258,0.0049,0.0115,0.0038,0.0000,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0303,0.0000,0.0000,0.0185,0.0000,0.0000,0.0000,0.0000,0.0037,0.0032,0.0000,0.0000,0.0000,0.0252,0.0370,0.0000,0.0000,0.0044,0.0493,0.0000,0.0000,0.0448,0.0231,0.0040,0.0000,0.0151,0.0000,0.0110,0.0000,0.0000,0.0303,0.0040,0.0000,0.2397,0.0000,0.5329,0.0488,0.0000,0.0251,0.0368,0.0000,0.0126,0.0000,0.0000,0.0001,0.0000,0.0123,0.0127,0.0000,0.0000,0.0014,0.0000,0.0722,0.0110,0.0000,0.0000,0.0000,0.0376,0.0000,0.0282,0.0000,0.0000,0.0000,0.0022,0.0000,0.0073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1231,0.0000,0.0162,0.0249,0.0000,0.0189,0.0260,0.0169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0013,0.0000,0.0000,0.0662,0.2888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0190,0.0000,0.0000,0.0000,0.0000,0.0138,0.0000,0.0000,0.0000,0.0496,0.0000,0.0000,0.0134,0.0000,0.0000,0.0000,0.0000,0.0100,0.0299,0.0096,0.0627,0.2547,0.0188,0.0393,0.0326,0.0140,0.0134,0.0000,0.0077,0.0000,0.0024,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0429,0.4311,0.0846,0.0000,0.0173,0.0000,0.0000,0.0061,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.0000,0.0000,0.0521,0.0000,0.0000,0.0000,0.0000,0.0001,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0222,0.0000,0.0160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0318,0.0000,0.0306,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0238,0.0000,0.0284,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,0.0000,0.0000,0.0000,0.0639,0.0028,0.0165,0.1059,0.0525,0.0000,0.0000,0.0000,0.0000,0.0431,0.0106,0.0012,0.0000,0.0090,0.0000,0.0000,0.0022,0.0857,0.0514,0.0127,0.0375,0.0000,0.0000,0.0091,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0198,0.0411,0.0081,0.0000,0.0273,0.0000,0.0000,0.0267,0.1095,0.0212,0.0001,0.0000,0.0045,0.0000,0.0000,0.0662,0.0000,0.0167,0.0000,0.0004,0.0000,0.0182,0.0116,0.0000,0.0000,0.0000,0.0180,0.0119,0.0000,0.0239,0.0217,0.0000,0.0000,0.0000,0.0000
